#    Num. of WP
    116
#    ID    WP_x[m]         WP_y[m]          Velocity[m/s]		CUT_Flag[1:down, 2:up]		area_type
    98     -46461.3661     -14703.2344          2.3000	              0                         0
    99     -46459.5352     -14701.7158          2.4000	              0                         0
   100     -46457.9964     -14699.8880          2.1000	              0                         0
   101     -46457.2066     -14697.7423          2.3000	              0                         0
   102     -46457.1873     -14695.4541          2.2000	              0                         0
   103     -46457.8468     -14693.4263          2.1000	              0                         0
   104     -46459.8170     -14692.2616          1.9000	              0                         0
   105     -46462.0068     -14692.0130          1.2000	              0                         0
   106     -46464.0190     -14691.6987          0.7000	              0                         0
   107     -46464.8298     -14691.5772          0.4000	              0                         0
   108     -46462.8490     -14691.9748         -1.3000	              0                         0
   109     -46460.8163     -14692.4849         -1.2000	              0                         0
   110     -46458.7748     -14693.0053         -1.2000	              0                         0
   111     -46456.6950     -14693.4764         -1.3000	              0                         0
   112     -46454.6679     -14693.9243         -1.3000	              0                         0
   113     -46452.6299     -14694.3774         -1.3000	              0                         0
   114     -46450.6691     -14694.8283         -1.2000	              0                         0
   115     -46448.5154     -14695.3021         -1.4000	              0                         0
   116     -46446.4634     -14695.8195         -1.1000	              0                         0
#	Start Positionn#     -46445.7518     -14695.2784          3.0090
