#    Num. of WP
    690
#    ID    WP_x[m]         WP_y[m]          Velocity[m/s]			CUT_Flag[1:down, 2:up]		area_type
   105     -46464.2645     -14699.1156          2.3852	0 0
   106     -46462.0805     -14699.5561          2.2638	0 0
   107     -46459.8972     -14700.0328          2.3166	0 0
   108     -46457.7404     -14700.5064          2.2120	0 0
   109     -46455.5697     -14701.0141          2.1888	0 0
   110     -46453.3863     -14701.5488          2.2056	0 0
   111     -46451.2172     -14701.9937          2.1962	0 0
   112     -46449.0842     -14702.4369          2.2937	0 0
   113     -46446.9685     -14702.9330          2.1255	0 0
   114     -46444.7704     -14703.4899          1.8566	0 0
   115     -46442.6232     -14703.8969          1.5230	0 0
   116     -46440.6399     -14704.4108          1.5125	0 0
   117     -46438.7901     -14705.8169          1.7862	0 0
   118     -46438.2616     -14708.0237          1.4842	0 0
   119     -46437.2275     -14706.0955         -1.0703	0 0
   120     -46438.9447     -14706.8874          1.1661	0 0
   121     -46441.0378     -14706.6021          0.5904	0 0
   122     -46442.9934     -14706.0726          1.3803	0 0
   123     -46445.0431     -14705.5790          1.9526	0 0
   124     -46447.0393     -14705.0990          2.0716	0 0
   125     -46449.1505     -14704.6468          2.1388	0 0
   126     -46451.8034     -14704.1048          2.2553	0 0
   127     -46453.9311     -14703.6373          2.1313	0 0
   128     -46456.0604     -14703.1986          2.1530	0 0
   129     -46458.1709     -14702.7431          2.1436	0 0
   130     -46460.3558     -14702.2818          2.2603	0 0
   131     -46462.4982     -14701.8596          2.1193	0 0
   132     -46464.6716     -14701.4277          2.0605	0 0
   133     -46466.7963     -14700.9822          2.2436	0 0
   134     -46468.9326     -14700.5488          2.1832	0 0
   135     -46471.0714     -14700.1260          2.1443	0 0
   136     -46473.2066     -14699.6682          2.2824	0 0
   137     -46475.3106     -14699.2524          2.1117	0 0
   138     -46477.3377     -14698.8171          2.0509	0 0
   139     -46479.4251     -14698.3965          2.1443	0 0
   140     -46481.4748     -14697.9737          2.1016	0 0
   141     -46483.6270     -14697.5394          2.4060	0 0
   142     -46485.8576     -14697.0417          2.2767	0 0
   143     -46488.1266     -14696.5333          2.2466	0 0
   144     -46490.1561     -14696.1788          1.6445	0 0
   145     -46492.1598     -14695.7260          1.7668	0 0
   146     -46494.4714     -14695.3568          1.8997	0 0
   147     -46496.7393     -14694.9112          1.8282	0 0
   148     -46498.7902     -14694.5106          1.4997	0 0
   149     -46500.8695     -14694.2798          0.8106	0 0
   150     -46498.7250     -14694.2298         -1.3593	0 0
   151     -46496.8301     -14693.3393         -1.0444	0 0
   152     -46498.1003     -14695.1881          1.4752	0 0
   153     -46498.1419     -14697.2344          1.9961	0 0
   154     -46496.7386     -14698.7398          0.9806	0 0
   155     -46498.4267     -14697.6280         -0.8939	0 0
   156     -46500.3177     -14696.8283         -0.7832	0 0
   157     -46498.1666     -14697.0933          0.9529	0 0
   158     -46495.9800     -14697.3109          1.8376	0 0
   159     -46493.7939     -14697.9244          2.1223	0 0
   160     -46491.7303     -14698.3169          1.8797	0 0
   161     -46489.6652     -14698.7174          2.2074	0 0
   162     -46487.5656     -14699.2118          2.2845	0 0
   163     -46485.3961     -14699.6296          2.1911	0 0
   164     -46483.0778     -14700.0627          2.3548	0 0
   165     -46480.7461     -14700.5131          2.2920	0 0
   166     -46478.5451     -14700.9700          2.2169	0 0
   167     -46476.2696     -14701.4312          2.4156	0 0
   168     -46474.0622     -14701.8985          2.1874	0 0
   169     -46471.8481     -14702.3508          2.2176	0 0
   170     -46469.6258     -14702.7678          2.3895	0 0
   171     -46467.3716     -14703.2159          2.3643	0 0
   172     -46465.1356     -14703.6610          2.3045	0 0
   173     -46462.9494     -14704.1217          2.1396	0 0
   174     -46460.7453     -14704.6352          2.2578	0 0
   175     -46458.6167     -14705.0942          2.2155	0 0
   176     -46456.4369     -14705.5341          2.1563	0 0
   177     -46454.3135     -14705.9720          2.1353	0 0
   178     -46452.2403     -14706.4036          2.0551	0 0
   179     -46450.1574     -14706.8571          2.1398	0 0
   180     -46447.9767     -14707.3401          2.3148	0 0
   181     -46445.8558     -14707.8169          2.1941	0 0
   182     -46443.8446     -14708.3357          2.0151	0 0
   183     -46441.7703     -14708.8592          1.6866	0 0
   184     -46439.7708     -14709.4454          1.9778	0 0
   185     -46437.8981     -14710.3770          1.7488	0 0
   186     -46436.6141     -14711.9645          1.8627	0 0
   187     -46436.5479     -14714.1841          1.4663	0 0
   188     -46435.5432     -14712.2156         -1.2123	0 0
   189     -46436.5328     -14712.1634          1.4079	0 0
   190     -46438.6471     -14711.8316          0.9220	0 0
