#    Num. of WP
   171
#    ID    WP_x[m]         WP_y[m]          Velocity[m/s]		CUT_Flag[1:down:2:up]		area_type
    96     -46494.1148     -14692.6695          2.1000	              0                         0
    97     -46494.0912     -14693.5607          2.3000	              0                         0
    98     -46494.0498     -14694.1304          2.8000	              0                         0
    99     -46493.7010     -14694.8671          2.3000	              0                         0
   100     -46493.3720     -14695.6489          2.8000	              0                         0
   101     -46492.9033     -14696.2921          2.1000	              0                         0
   102     -46492.3827     -14696.8930          1.6000	              0                         0
   103     -46491.7026     -14697.3755          2.0000	              0                         0
   104     -46491.0095     -14697.6637          1.8000	              0                         0
   105     -46490.2789     -14697.9281          1.9000	              0                         0
   106     -46489.5212     -14698.1180          1.9000	              0                         0
   107     -46488.7404     -14698.2567          2.0000	              1                         0
   108     -46487.8944     -14698.3885          2.1000	              0                         0
   109     -46487.0431     -14698.5017          2.1000	              0                         0
   110     -46486.1708     -14698.6422          2.1000	              0                         0
   111     -46485.3482     -14698.7780          2.1000	              0                         0
   112     -46484.4552     -14698.9050          2.1000	              0                         0
   113     -46483.5783     -14699.0717          2.1000	              0                         0
   114     -46482.7271     -14699.2442          2.1000	              0                         0
   115     -46481.9057     -14699.4292          2.0000	              0                         0
   116     -46481.0961     -14699.6227          2.0000	              0                         0
   117     -46480.3001     -14699.8230          2.0000	              0                         0
   118     -46479.4651     -14700.0268          2.1000	              0                         0
   119     -46478.6380     -14700.2353          2.1000	              0                         0
   120     -46477.8128     -14700.4564          2.1000	              0                         0
   121     -46477.0166     -14700.6706          2.0000	              0                         0
   122     -46476.2387     -14700.8878          2.0000	              0                         0
   123     -46475.4719     -14701.0981          1.9000	              0                         0
   124     -46474.6653     -14701.3223          2.0000	              2                         0
   125     -46473.8712     -14701.5146          2.0000	              0                         0
   126     -46473.0794     -14701.7110          2.0000	              0                         0
   127     -46472.2986     -14701.9193          2.0000	              0                         0
   128     -46471.4362     -14702.1267          2.1000	              0                         0
   129     -46470.6240     -14702.3683          2.1000	              0                         0
   130     -46469.7868     -14702.5889          2.2000	              0                         0
   131     -46469.0111     -14702.8176          2.1000	              0                         0
   132     -46468.2528     -14703.0346          1.9000	              0                         0
   133     -46467.4699     -14703.2582          2.0000	              0                         0
   134     -46466.6949     -14703.5133          1.9000	              0                         0
   135     -46465.9569     -14703.8061          1.9000	              0                         0
   136     -46465.2185     -14704.0867          1.9000	              0                         0
   137     -46464.4708     -14704.2362          1.8000	              0                         0
   138     -46463.6995     -14704.2599          1.8000	              0                         0
   139     -46462.9743     -14704.1707          1.8000	              0                         0
   140     -46462.3457     -14703.8932          1.6000	              0                         0
   141     -46461.7806     -14703.4745          1.7000	              0                         0
   142     -46461.4151     -14702.9050          1.7000	              0                         0
   143     -46461.1603     -14702.2770          1.6000	              0                         0
   144     -46460.9723     -14701.5860          1.7000	              0                         0
   145     -46460.8154     -14700.9206          1.7000	              0                         0
   146     -46460.6720     -14700.2848          1.5000	              0                         0
   147     -46460.4974     -14699.6626          1.5000	              0                         0
   148     -46460.3078     -14699.0730          1.4000	              0                         0
   149     -46460.1100     -14698.5443          1.4000	              0                         0
   150     -46459.9169     -14697.9485          0.7000	              0                         0
   151     -46459.8837     -14697.8781         -0.5000	              0                         0
   152     -46460.0483     -14698.4792         -0.7000	              0                         0
   153     -46460.2419     -14699.1760         -1.3000	              0                         0
   154     -46460.4257     -14699.8957         -1.2000	              0                         0
   155     -46460.6111     -14700.5974         -1.2000	              0                         0
   156     -46460.8205     -14701.2979         -1.2000	              0                         0
   157     -46461.0545     -14702.0009         -1.2000	              0                         0
   158     -46461.1989     -14702.4879         -1.2000	              0                         0
   159     -46461.3562     -14702.9654         -1.2000	              0                         0
   160     -46461.5176     -14703.4426         -1.2000	              0                         0
   161     -46461.7594     -14704.1542         -1.2000	              0                         0
   162     -46461.9282     -14704.6269         -1.2000	              0                         0
   163     -46462.1576     -14705.3307         -1.2000	              0                         0
   164     -46462.3177     -14705.8172         -1.2000	              0                         0
   165     -46462.5659     -14706.4901         -1.1000	              0                         0
   166     -46462.8096     -14707.2033         -1.2000	              0                         0
   167     -46463.0850     -14707.8789         -1.2000	              0                         0
   168     -46463.3461     -14708.5371         -1.1000	              0                         0
   169     -46463.5357     -14709.0217         -0.1000	              0                         0
   170     -46463.7769     -14709.5652         -0.5000	              0                         0
   171     -46463.8738     -14709.7704          0.0000	              0                         0
#	Start Positionn#     -46465.4366     -14708.9912          1.0820
