# Num. of WP    
3818
# ID WP-x[m] WP-y [m] Velocity [m/s]- CUT-Flag 1:down:2:up- area-type gain-id    
#真中のレーン  
 511  -46494.3149  -14694.2179 0.3 0 0 0
 512  -46494.0091  -14694.4307 0.2 0 0 0
#Backward
 513  -46494.1602  -14694.3384  -0.3 0 0 0
 514  -46494.4389  -14694.1639  -0.5 0 0 0
 515  -46494.7716  -14693.9467  -0.5 0 0 0
 516  -46495.1306  -14693.7259  -0.5 0 0 0
 517  -46495.4724  -14693.4716  -0.5 0 0 0
 518  -46495.8126  -14693.2224  -0.5 0 0 0
 519  -46496.1467  -14692.9781  -0.5 0 0 0
 520  -46496.4765  -14692.743  -0.5 0 0 0
 521  -46496.8325  -14692.553  -0.5 0 0 0
 522  -46497.1832  -14692.3634  -0.5 0 0 0
 523  -46497.5219  -14692.1984  -0.5 0 0 0
 524  -46497.8466  -14692.0752  -0.4 0 0 0
 525  -46498.1312  -14691.9727  -0.2 0 0 0
#Forward
 526  -46497.9812  -14692.0195 0.3 0 0 0

##### ３回本目のレーン（左） #####
 527  -46497.6282  -14692.1268 0.6 1 0 0
 528  -46497.2913  -14692.2404 0.7 0 0 0
 529  -46496.9881  -14692.3387 0.7 0 0 0
 530  -46496.6418  -14692.4483 0.9 0 0 0
 531  -46496.3226  -14692.5373 0.9 0 0 0
 532  -46495.9115  -14692.6503 1.1 0 0 0
 533  -46495.4076  -14692.7915 1.2 0 0 0
 534  -46494.8366  -14692.9464 1.5 0 0 0
 535  -46494.496  -14693.0222 1.7 0 0 0
 536  -46494.1786  -14693.0964 1.6 0 0 0
 537  -46493.8302  -14693.1691 1.7 0 0 0
 538  -46493.5124  -14693.2262 1.6 0 0 0
 539  -46493.1815  -14693.296 1.6 0 0 0
 540  -46492.8568  -14693.3645 1.6 0 0 0
 541  -46492.5219  -14693.4364 1.7 0 0 0
 542  -46492.1687  -14693.5092 1.8 0 0 0
 543  -46491.8167  -14693.5919 1.8 0 0 0
 544  -46491.4785  -14693.6822 1.7 0 0 0
 545  -46491.1461  -14693.7799 1.7 0 0 0
 546  -46490.8063  -14693.8688 1.7 0 0 0
 547  -46490.4819  -14693.8993 1.6 0 0 0
 548  -46490.1672  -14693.9207 1.5 0 0 0
 549  -46489.8126  -14693.916 1.7 0 0 0
 550  -46489.4525  -14693.9361 1.8 0 0 0
 551  -46489.1631  -14694.0309 1.5 0 0 0
 552  -46488.6241  -14694.2587 1.5 0 0 0
 553  -46488.3031  -14694.3417 1.6 0 0 0
 554  -46487.9027  -14694.4084 2 0 0 0
 555  -46487.4392  -14694.5302 2.3 0 0 0
 556  -46486.7816  -14694.6375 2 0 0 0
 557  -46486.451  -14694.6783 1.6 0 0 0
 558  -46486.1557  -14694.736 1.5 0 0 0
 559  -46485.7107  -14694.8085 2.2 0 0 0
 560  -46485.3698  -14694.8709 1.7 0 0 0
 561  -46485.0102  -14694.939 1.8 0 0 0
 562  -46484.5954  -14695.0418 2.1 0 0 0
 563  -46484.2084  -14695.1325 1.9 0 0 0
 564  -46483.7937  -14695.2293 2.1 0 0 0
 565  -46483.3744  -14695.3122 2.1 0 0 0
 566  -46482.9502  -14695.3867 2.1 0 0 0
 567  -46482.5258  -14695.4608 2.1 0 0 0
 568  -46482.1038  -14695.5599 2.1 0 0 0
 569  -46481.6643  -14695.6463 2.2 0 0 0
 570  -46481.1931  -14695.7267 2.3 0 0 0
 571  -46480.7373  -14695.8153 2.3 0 0 0
 572  -46480.2796  -14695.9028 2.3 0 0 0
 573  -46479.8547  -14695.9819 2.1 0 0 0
 574  -46479.3862  -14696.077 2.3 0 0 0
 575  -46478.9163  -14696.1706 2.3 0 0 0
 576  -46478.473  -14696.2567 2.2 0 0 0
 577  -46478.02  -14696.3447 2.3 0 0 0
 578  -46477.5819  -14696.4377 2.2 0 0 0
 579  -46477.1122  -14696.532 2.3 0 0 0
 580  -46476.6581  -14696.6217 2.3 0 0 0
 581  -46476.2247  -14696.7166 2.2 0 0 0
 582  -46475.7793  -14696.7999 2.2 0 0 0
 583  -46475.3413  -14696.8858 2.2 0 0 0
 584  -46474.8798  -14696.9724 2.3 0 0 0
 585  -46474.4316  -14697.0626 2.2 0 0 0
 586  -46474.0042  -14697.1578 2.1 0 0 0
 587  -46473.5622  -14697.243 2.2 0 0 0
 588  -46473.1306  -14697.3315 2.2 0 0 0
 589  -46472.6943  -14697.4256 2.2 0 0 0
 590  -46472.2682  -14697.5085 2.1 0 0 0
 591  -46471.8262  -14697.5967 2.2 0 0 0
 592  -46471.3616  -14697.6997 2.3 0 0 0
 593  -46470.9355  -14697.7763 2.1 0 0 0
 594  -46470.474  -14697.8663 2.3 0 0 0
 595  -46470.0537  -14697.9531 2.1 0 0 0
 596  -46469.5877  -14698.0551 2.3 0 0 0
 597  -46469.1471  -14698.1375 2.2 0 0 0
 598  -46468.7004  -14698.2284 2.2 0 0 0
 599  -46468.2684  -14698.3194 2.2 0 0 0
 600  -46467.828  -14698.4245 2.2 0 0 0
 601  -46467.3933  -14698.5009 2.2 0 0 0
 602  -46466.928  -14698.587 2.3 0 0 0
 603  -46466.498  -14698.6759 2.1 0 0 0
 604  -46466.0478  -14698.771 2.3 0 0 0
 605  -46465.626  -14698.8654 2.1 0 0 0
 606  -46465.1618  -14698.9465 2.3 0 0 0
 607  -46464.7348  -14699.0354 2.1 0 0 0
 608  -46464.2645  -14699.1156 2.3 0 0 0
 609  -46463.8131  -14699.2159 2.3 0 0 0
 610  -46463.39  -14699.2963 2.1 0 0 0
 611  -46462.9431  -14699.3668 2.2 0 0 0
 612  -46462.5229  -14699.4601 2.1 0 0 0
 613  -46462.0805  -14699.5561 2.2 0 0 0
 614  -46461.6288  -14699.6558 2.3 0 0 0
 615  -46461.1943  -14699.7489 2.2 0 0 0
 616  -46460.7756  -14699.8348 2.1 0 0 0
 617  -46460.3469  -14699.9212 2.1 0 0 0
 618  -46459.8972  -14700.0328 2.3 0 0 0
 619  -46459.4505  -14700.1211 2.2 0 0 0
 620  -46459.0232  -14700.2084 2.1 0 0 0
 621  -46458.5827  -14700.3036 2.2 0 0 0
 622  -46458.1696  -14700.3992 2.1 0 0 0
 623  -46457.7404  -14700.5064 2.2 0 0 0
 624  -46457.3136  -14700.6034 2.1 0 0 0
 625  -46456.8502  -14700.6897 2.3 0 0 0
 626  -46456.4096  -14700.7724 2.2 0 0 0
 627  -46455.991  -14700.8952 2.1 0 0 0
 628  -46455.5697  -14701.0141 2.1 0 0 0
 629  -46455.1397  -14701.118 2.2 0 0 0
 630  -46454.6752  -14701.2252 2.3 0 0 0
 631  -46454.2288  -14701.334 2.2 0 0 0
 632  -46453.815  -14701.4447 2.1 0 0 0
 633  -46453.3863  -14701.5488 2.2 0 0 0
 634  -46452.983  -14701.6414 2 0 0 0
 635  -46452.5428  -14701.7512 2.2 0 0 0
 636  -46452.0809  -14701.8439 2.3 0 0 0
 637  -46451.6506  -14701.9226 2.1 0 0 0
 638  -46451.2172  -14701.9937 2.1 0 0 0
 639  -46450.7576  -14702.0473 2.3 0 0 0
 640  -46450.3257  -14702.1301 2.1 0 0 0
 641  -46449.9119  -14702.231 2.1 0 0 0
 642  -46449.5313  -14702.334 1.9 0 0 0
 643  -46449.0842  -14702.4369 2.2 0 0 0
 644  -46448.6412  -14702.5566 2.2 0 0 0
 645  -46448.2377  -14702.6476 2 0 0 0
 646  -46447.8065  -14702.7731 2.2 0 0 0
 647  -46447.3862  -14702.8536 2.1 0 0 0
 648  -46446.9685  -14702.933 2.1 0 0 0
 649  -46446.5626  -14703.0516 2.1 0 0 0
 650  -46446.2062  -14703.16 1.8 0 0 0
 651  -46445.8474  -14703.2594 1.8 0 0 0
 652  -46445.4802  -14703.356 1.8 0 0 0
 653  -46445.1373  -14703.4326 1.7 0 0 0
 654  -46444.7704  -14703.4899 1.8 0 0 0
 655  -46444.4217  -14703.5443 1.7 0 0 0
 656  -46444.1098  -14703.6188 1.6 0 0 0
 657  -46443.7928  -14703.6903 1.6 0 0 0
 658  -46443.4758  -14703.7405 1.6 0 0 0
 659  -46442.9238  -14703.8478 1.4 0 0 0
 660  -46442.6232  -14703.8969 1.3 0 0 0
 661  -46442.0858  -14704.01 1.0 0 0 0
 662  -46441.504  -14704.1359 0.8 0 0 0
 663  -46441.211  -14704.2125 0.7 0 0 0
 664  -46440.9248  -14704.3091 0.6 2 0 0
   
##### ４回目の切り返し（左手前） #####
#Forward
 665  -46440.64  -14704.411 0.6 0 0 0
 666  -46440.3497  -14704.5264 0.6 0 0 0
 667  -46440.0644  -14704.672 0.6 0 0 0
 668  -46439.8073  -14704.8335 0.6 0 0 0
 669  -46439.5154  -14705.0401 0.6 0 0 0
 670  -46439.2851  -14705.2646 0.6 0 0 0
 671  -46439.0097  -14705.5351 0.6 0 0 0
 672  -46438.7901  -14705.8169 0.6 0 0 0
 673  -46438.6258  -14706.1125 0.6 0 0 0
 674  -46438.454  -14706.4251 0.6 0 0 0
 675  -46438.3283  -14706.7404 0.6 0 0 0
 676  -46438.2646  -14707.0627 0.6 0 0 0
 677  -46438.2174  -14707.4201 0.6 0 0 0
 678  -46438.228  -14707.7287 0.6 0 0 0
 679  -46438.3147  -14708.3263 0.4 0 0 0
 680  -46438.4335  -14708.7344 0.2 0 0 0
#Backward
 681  -46438.3691  -14708.5825  -0.3 0 0 0
 682  -46438.2696  -14708.2793  -0.4 0 0 0
 683  -46438.156  -14707.9267  -0.5 0 0 0
 684  -46438.014  -14707.5621  -0.5 0 0 0
 685  -46437.8447  -14707.1896  -0.5 0 0 0
 686  -46437.6706  -14706.8175  -0.5 0 0 0
 687  -46437.4587  -14706.4587  -0.5 0 0 0
 688  -46437.2275  -14706.0955  -0.5 0 0 0
 689  -46436.941  -14705.7847  -0.4 0 0 0
 690  -46436.7046  -14705.5193  -0.2 0 0 0
#Forward
 691  -46436.772  -14705.5857 0.3 0 0 0
 692  -46437.0461  -14705.858 0.5 0 0 0
 693  -46437.4491  -14706.2115 0.6 0 0 0
 694  -46437.6987  -14706.392 0.6 0 0 0
 695  -46438.1955  -14706.6692 0.6 0 0 0
 696  -46438.7162  -14706.8411 0.5 0 0 0
 697  -46439.2102  -14706.9017 0.5 0 0 0
 698  -46439.6627  -14706.8747 0.4 0 0 0

##### ４回本目のレーン（左） #####
 699  -46440.0523  -14706.8203 0.3 1 0 0
 700  -46440.4317  -14706.7459 0.5 0 0 0
 701  -46440.8059  -14706.6552 0.5 0 0 0
 702  -46441.1442  -14706.5772 0.7 0 0 0
 703  -46441.4717  -14706.4681 1.0 0 0 0
 704  -46441.8933  -14706.3541 1.3 0 0 0
 705  -46442.2635  -14706.2553 1.5 0 0 0
 706  -46442.7263  -14706.1424 1.5 0 0 0
 707  -46443.2896  -14705.9929 1.5 0 0 0
 708  -46443.5987  -14705.909 1.6 0 0 0
 709  -46443.9369  -14705.8421 1.7 0 0 0
 710  -46444.2932  -14705.7628 1.8 0 0 0
 711  -46444.665  -14705.6764 1.9 0 0 0
 712  -46445.0431  -14705.579 1.9 0 0 0
 713  -46445.4311  -14705.4977 1.9 0 0 0
 714  -46445.8375  -14705.4052 2 0 0 0
 715  -46446.2551  -14705.2901 2.1 0 0 0
 716  -46446.6347  -14705.1882 1.9 0 0 0
 717  -46447.0393  -14705.099 2 0 0 0
 718  -46447.4663  -14705.0097 2.1 0 0 0
 719  -46447.8724  -14704.9139 2 0 0 0
 720  -46448.2824  -14704.8122 2.1 0 0 0
 721  -46448.7303  -14704.7269 2.2 0 0 0
 722  -46449.1505  -14704.6468 2.1 0 0 0
 723  -46449.5783  -14704.5554 2.1 0 0 0
 724  -46450.0206  -14704.4637 2.2 0 0 0
 725  -46450.4735  -14704.3699 2.3 0 0 0
 726  -46450.9199  -14704.2871 2.2 0 0 0
 727  -46451.8034  -14704.1048 2.2 0 0 0
 728  -46452.2458  -14704.0128 2.2 0 0 0
 729  -46452.6734  -14703.9324 2.1 0 0 0
 730  -46453.087  -14703.8469 2.1 0 0 0
 731  -46453.5166  -14703.7366 2.2 0 0 0
 732  -46453.9311  -14703.6373 2.1 0 0 0
 733  -46454.3613  -14703.5394 2.2 0 0 0
 734  -46454.7833  -14703.4428 2.1 0 0 0
 735  -46455.1914  -14703.3749 2 0 0 0
 736  -46455.6395  -14703.2894 2.2 0 0 0
 737  -46456.0604  -14703.1986 2.1 0 0 0
 738  -46456.4887  -14703.121 2.1 0 0 0
 739  -46456.898  -14703.0363 2 0 0 0
 740  -46457.3263  -14702.9343 2.2 0 0 0
 741  -46457.7519  -14702.8337 2.1 0 0 0
 742  -46458.1709  -14702.743 2.1 0 0 0
 743  -46458.6074  -14702.6514 2.2 0 0 0
 744  -46459.067  -14702.5393 2.3 0 0 0
 745  -46459.4995  -14702.4528 2.2 0 0 0
 746  -46459.914  -14702.3778 2.1 0 0 0
 747  -46460.3558  -14702.2818 2.2 0 0 0
 748  -46460.7851  -14702.2013 2.1 0 0 0
 749  -46461.2298  -14702.1005 2.2 0 0 0
 750  -46461.6559  -14702.0131 2.1 0 0 0
 751  -46462.0789  -14701.9219 2.1 0 0 0
 752  -46462.4982  -14701.8596 2.1 0 0 0
 753  -46462.9437  -14701.7674 2.2 0 0 0
 754  -46463.3896  -14701.6894 2.2 0 0 0
 755  -46463.8358  -14701.5963 2.2 0 0 0
 756  -46464.2667  -14701.5042 2.2 0 0 0
 757  -46464.6716  -14701.4277 2 0 0 0
 758  -46465.107  -14701.3266 2.2 0 0 0
 759  -46465.526  -14701.2364 2.1 0 0 0
 760  -46465.9342  -14701.1652 2 0 0 0
 761  -46466.358  -14701.0782 2.1 0 0 0
 762  -46466.7963  -14700.9822 2.2 0 0 0
 763  -46467.2278  -14700.8951 2.2 0 0 0
 764  -46467.667  -14700.7994 2.2 0 0 0
 765  -46468.0815  -14700.7248 2.1 0 0 0
 766  -46468.5026  -14700.6249 2.1 0 0 0
 767  -46468.9326  -14700.5488 2.1 0 0 0
 768  -46469.3694  -14700.4474 2.2 0 0 0
 769  -46469.7836  -14700.3639 2.1 0 0 0
 770  -46470.2061  -14700.2705 2.1 0 0 0
 771  -46470.6472  -14700.189 2.2 0 0 0
 772  -46471.0714  -14700.126 2.1 0 0 0
 773  -46471.5046  -14700.0372 2.2 0 0 0
 774  -46471.9315  -14699.9332 2.1 0 0 0
 775  -46472.3358  -14699.846 2 0 0 0
 776  -46472.7613  -14699.7684 2.1 0 0 0
 777  -46473.2066  -14699.6682 2.2 0 0 0
 778  -46473.6347  -14699.589 2.1 0 0 0
 779  -46474.0454  -14699.519 2 0 0 0
 780  -46474.4732  -14699.4336 2.1 0 0 0
 781  -46474.8969  -14699.3375 2.1 0 0 0
 782  -46475.3106  -14699.2524 2.1 0 0 0
 783  -46475.7043  -14699.179 2 0 0 0
 784  -46476.0999  -14699.0978 2 0 0 0
 785  -46476.5143  -14699.0004 2.1 0 0 0
 786  -46476.9378  -14698.9082 2.1 0 0 0
 787  -46477.3377  -14698.8171 2 0 0 0
 788  -46477.7457  -14698.7295 2 0 0 0
 789  -46478.1596  -14698.6387 2.1 0 0 0
 790  -46478.592  -14698.5493 2.2 0 0 0
 791  -46479.0028  -14698.4708 2 0 0 0
 792  -46479.4251  -14698.3965 2.1 0 0 0
 793  -46479.843  -14698.308 2.1 0 0 0
 794  -46480.242  -14698.2259 2 0 0 0
 795  -46480.6463  -14698.1403 2 0 0 0
 796  -46481.0645  -14698.0648 2 0 0 0
 797  -46481.4748  -14697.9737 2.1 0 0 0
 798  -46481.9127  -14697.8991 2.2 0 0 0
 799  -46482.3032  -14697.816 1.9 0 0 0
 800  -46482.722  -14697.7253 2.1 0 0 0
 801  -46483.1525  -14697.6197 2.2 0 0 0
 802  -46483.627  -14697.5394 2.4 0 0 0
 803  -46484.0654  -14697.43 2.2 0 0 0
 804  -46484.5424  -14697.3196 2.4 0 0 0
 805  -46484.9712  -14697.2193 2.2 0 0 0
 806  -46485.4139  -14697.1438 2.2 0 0 0
 807  -46485.8576  -14697.0417 2.2 0 0 0
 808  -46486.3154  -14696.9451 2.3 0 0 0
 809  -46486.7653  -14696.8211 2.3 0 0 0
 810  -46487.2125  -14696.7245 2.2 0 0 0
 811  -46487.6872  -14696.6276 2.4 0 0 0
 812  -46488.1266  -14696.5333 2.2 0 0 0
 813  -46488.5486  -14696.4738 2.1 0 0 0
 814  -46488.9746  -14696.3943 2.1 0 0 0
 815  -46489.3766  -14696.3345 2 0 0 0
 816  -46489.8365  -14696.2565 2.3 0 0 0
 817  -46490.1561  -14696.1788 1.6 0 0 0
 818  -46490.587  -14696.1136 2.1 0 0 0
 819  -46490.9332  -14696.0444 1.7 0 0 0
 820  -46491.3276  -14695.9521 2 0 0 0
 821  -46491.8256  -14695.841 2.5 0 0 0
 822  -46492.1598  -14695.726 1.7 0 0 0
 823  -46492.5546  -14695.6367 2 0 0 0
 824  -46492.914  -14695.5618 1.8 0 0 0
 825  -46493.2725  -14695.5313 1.7 0 0 0
 826  -46493.6847  -14695.4712 2 0 0 0
 827  -46494.097  -14695.4216 2 0 0 0
 828  -46494.4714  -14695.3568 1.8 0 0 0
 829  -46494.8629  -14695.2919 1.9 0 0 0
 830  -46495.279  -14695.2453 2 0 0 0
 831  -46495.656  -14695.1837 1.9 0 0 0
 832  -46496.0095  -14695.086 1.8 0 0 0
 833  -46496.3836  -14694.9959 1.9 0 0 0
 834  -46496.7393  -14694.9112 1.8 0 0 0
 835  -46497.118  -14694.8406 1.9 0 0 0
 836  -46497.4866  -14694.7534 1.8 0 0 0
 837  -46497.8513  -14694.6724 1.5 0 0 0
 838  -46498.1663  -14694.6073 1.5 0 0 0
 839  -46498.494  -14694.558 1.5 0 0 0
 840  -46499.1054  -14694.4934 1.2 0 0 0
 841  -46499.414  -14694.4615 1.0 0 0 0
 842  -46500.0028  -14694.3792 0.8 2 0 0

##### ５回目の切り返し（左奥） #####
#Forward
 843  -46500.51  -14694.3235 0.4 0 0 0
 844  -46500.8695  -14694.2798 0.2 0 0 0
#Backward
 845  -46500.8323  -14694.2842  -0.3 0 0 0
 846  -46500.5256  -14694.3191  -0.4 0 0 0
 847  -46500.0501  -14694.3549  -0.5 0 0 0
 848  -46499.531  -14694.3491  -0.5 0 0 0
 849  -46498.9913  -14694.2846  -0.5 0 0 0
 850  -46498.4865  -14694.17  -0.5 0 0 0
 851  -46498.034  -14694.0482  -0.5 0 0 0
 852  -46497.5695  -14693.9245  -0.5 0 0 0
 853  -46497.1775  -14693.6356  -0.5 0 0 0
 854  -46496.8301  -14693.3393  -0.3 0 0 0
 855  -46496.5724  -14693.11  -0.2 0 0 0
#Forward
 856  -46496.5963  -14693.1384 0.3 0 0 0
 857  -46496.8531  -14693.4102 0.5 0 0 0
 858  -46497.2229  -14693.8587 0.5 0 0 0
 859  -46497.4733  -14694.1325 0.7 0 0 0
 860  -46497.6744  -14694.3923 0.7 0 0 0
 861  -46497.8471  -14694.6597 0.7 0 0 0
 862  -46498.1003  -14695.1881 0.7 0 0 0
 863  -46498.218  -14695.5293 0.7 0 0 0
 864  -46498.2868  -14695.8584 0.7 0 0 0
 865  -46498.3017  -14696.211 0.7 0 0 0
 866  -46498.2578  -14696.5276 0.7 0 0 0
 867  -46498.1889  -14696.838 0.7 0 0 0
 868  -46498.1419  -14697.2344 0.7 0 0 0
 869  -46497.9504  -14697.4747 0.7 0 0 0
 870  -46497.679  -14697.8162 0.5 0 0 0
 871  -46497.479  -14698.1482 0.5 0 0 0
 872  -46497.1083  -14698.4842 0.3 0 0 0
 873  -46496.7386  -14698.7398 0.2 0 0 0
#Backward
 874  -46496.7966  -14698.7117  -0.3 0 0 0
 875  -46497.1288  -14698.5056  -0.3 0 0 0
 876  -46497.4047  -14698.3026  -0.4 0 0 0
 877  -46497.7194  -14698.047  -0.5 0 0 0
 878  -46498.0362  -14697.7541  -0.5 0 0 0
 879  -46498.4267  -14697.628  -0.5 0 0 0
 880  -46498.7856  -14697.4543  -0.5 0 0 0
 881  -46499.1735  -14697.2724  -0.5 0 0 0
 882  -46499.5169  -14697.1326  -0.4 0 0 0
 883  -46499.8457  -14697.0194  -0.3 0 0 0
 884  -46500.1716  -14696.8849  -0.3 0 0 0
 885  -46500.4854  -14696.7767  -0.2 0 0 0
#Forward
 886  -46500.2703  -14696.8366 0.3 0 0 0
 887  -46499.94  -14696.9268 0.4 0 0 0
 888  -46499.628  -14696.9828 0.3 1 0 0
   
##### ５回本目のレーン（左） #####
 889  -46499.2927  -14697.0179 0.5 0 0 0
 890  -46498.8578  -14697.0405 0.5 0 0 0
 891  -46498.5464  -14697.0575 0.8 0 0 0
 892  -46498.1666  -14697.0933 0.8 0 0 0
 893  -46497.7021  -14697.1465 1.1 0 0 0
 894  -46497.0647  -14697.2141 1.4 0 0 0
 895  -46496.7119  -14697.2395 1.5 0 0 0
 896  -46496.3443  -14697.2623 1.8 0 0 0
 897  -46495.98  -14697.3109 1.8 0 0 0
 898  -46495.6709  -14697.403 1.6 0 0 0
 899  -46495.3589  -14697.4973 1.6 0 0 0
 900  -46494.9913  -14697.6163 1.9 0 0 0
 901  -46494.605  -14697.7171 1.9 0 0 0
 902  -46494.2086  -14697.8339 2 0 0 0
 903  -46493.7939  -14697.9244 2.1 0 0 0
 904  -46493.3793  -14697.9945 2.1 0 0 0
 905  -46492.9508  -14698.0899 2.1 0 0 0
 906  -46492.5284  -14698.169 2.1 0 0 0
 907  -46492.0842  -14698.1901 2.2 0 0 0
 908  -46491.7303  -14698.3169 1.8 0 0 0
 909  -46491.3012  -14698.4019 2.1 0 0 0
 910  -46490.9268  -14698.4757 1.9 0 0 0
 911  -46490.558  -14698.5339 1.8 0 0 0
 912  -46490.0985  -14698.6331 2.3 0 0 0
 913  -46489.6652  -14698.7174 2.2 0 0 0
 914  -46489.2725  -14698.8206 2 0 0 0
 915  -46488.8389  -14698.92 2.2 0 0 0
 916  -46488.415  -14699.0108 2.1 0 0 0
 917  -46488.007  -14699.0935 2 0 0 0
 918  -46487.5656  -14699.2118 2.2 0 0 0
 919  -46487.1583  -14699.2952 2 0 0 0
 920  -46486.7064  -14699.3885 2.3 0 0 0
 921  -46486.277  -14699.4658 2.1 0 0 0
 922  -46485.8251  -14699.5404 2.2 0 0 0
 923  -46485.3961  -14699.6296 2.1 0 0 0
 924  -46484.9179  -14699.6961 2.4 0 0 0
 925  -46484.4644  -14699.7897 2.3 0 0 0
 926  -46483.9978  -14699.8685 2.3 0 0 0
 927  -46483.5383  -14699.9641 2.3 0 0 0
 928  -46483.0778  -14700.0627 2.3 0 0 0
 929  -46482.5984  -14700.1557 2.4 0 0 0
 930  -46482.1153  -14700.2369 2.4 0 0 0
 931  -46481.6455  -14700.3289 2.3 0 0 0
 932  -46481.1975  -14700.4329 2.2 0 0 0
 933  -46480.7461  -14700.5131 2.2 0 0 0
 934  -46480.3028  -14700.6048 2.2 0 0 0
 935  -46479.851  -14700.6915 2.3 0 0 0
 936  -46479.4066  -14700.7802 2.2 0 0 0
 937  -46478.9812  -14700.8897 2.1 0 0 0
 938  -46478.5451  -14700.97 2.2 0 0 0
 939  -46478.1069  -14701.0481 2.2 0 0 0
 940  -46477.6573  -14701.148 2.3 0 0 0
 941  -46477.1935  -14701.2471 2.3 0 0 0
 942  -46476.7412  -14701.3262 2.2 0 0 0
 943  -46476.2696  -14701.4312 2.4 0 0 0
 944  -46475.8223  -14701.5292 2.2 0 0 0
 945  -46475.3654  -14701.6195 2.3 0 0 0
 946  -46474.9305  -14701.7079 2.2 0 0 0
 947  -46474.4889  -14701.8019 2.2 0 0 0
 948  -46474.0622  -14701.8985 2.1 0 0 0
 949  -46473.6172  -14702.0019 2.2 0 0 0
 950  -46473.1867  -14702.099 2.2 0 0 0
 951  -46472.7503  -14702.1849 2.2 0 0 0
 952  -46472.2845  -14702.2719 2.3 0 0 0
 953  -46471.8481  -14702.3508 2.2 0 0 0
 954  -46471.4004  -14702.441 2.2 0 0 0
 955  -46470.9819  -14702.51 2.1 0 0 0
 956  -46470.5438  -14702.5955 2.2 0 0 0
 957  -46470.0951  -14702.6772 2.2 0 0 0
 958  -46469.6258  -14702.7678 2.3 0 0 0
 959  -46469.1687  -14702.8481 2.3 0 0 0
 960  -46468.7236  -14702.9455 2.2 0 0 0
 961  -46468.2854  -14703.0272 2.2 0 0 0
 962  -46467.8366  -14703.13 2.3 0 0 0
 963  -46467.3716  -14703.2159 2.3 0 0 0
 964  -46466.9258  -14703.3134 2.2 0 0 0
 965  -46466.4839  -14703.3839 2.2 0 0 0
 966  -46466.0383  -14703.4662 2.2 0 0 0
 967  -46465.5881  -14703.573 2.3 0 0 0
 968  -46465.1356  -14703.661 2.3 0 0 0
 969  -46464.6679  -14703.7438 2.3 0 0 0
 970  -46464.2432  -14703.8324 2.1 0 0 0
 971  -46463.8065  -14703.9239 2.2 0 0 0
 972  -46463.3666  -14704.0264 2.2 0 0 0
 973  -46462.9494  -14704.1217 2.1 0 0 0
 974  -46462.5234  -14704.2203 2.1 0 0 0
 975  -46462.0757  -14704.3111 2.2 0 0 0
 976  -46461.6124  -14704.4227 2.3 0 0 0
 977  -46461.1845  -14704.5303 2.2 0 0 0
 978  -46460.7453  -14704.6352 2.2 0 0 0
 979  -46460.2915  -14704.7164 2.3 0 0 0
 980  -46459.8832  -14704.8135 2 0 0 0
 981  -46459.4539  -14704.9135 2.2 0 0 0
 982  -46459.0496  -14704.9998 2 0 0 0
 983  -46458.6167  -14705.0942 2.2 0 0 0
 984  -46458.1842  -14705.1733 2.1 0 0 0
 985  -46457.7364  -14705.2699 2.2 0 0 0
 986  -46457.299  -14705.3655 2.2 0 0 0
 987  -46456.861  -14705.456 2.2 0 0 0
 988  -46456.4369  -14705.5341 2.1 0 0 0
 989  -46456.0086  -14705.6181 2.1 0 0 0
 990  -46455.5777  -14705.7002 2.1 0 0 0
 991  -46455.1541  -14705.796 2.1 0 0 0
 992  -46454.7327  -14705.8908 2.1 0 0 0
 993  -46454.3135  -14705.972 2.1 0 0 0
 994  -46453.8991  -14706.0706 2.1 0 0 0
 995  -46453.4743  -14706.1408 2.1 0 0 0
 996  -46453.059  -14706.2226 2.1 0 0 0
 997  -46452.6408  -14706.3111 2.1 0 0 0
 998  -46452.2403  -14706.4036 2 0 0 0
 999  -46451.807  -14706.4837 2.2 0 0 0
 1000  -46451.3816  -14706.5576 2.1 0 0 0
 1001  -46450.978  -14706.6564 2 0 0 0
 1002  -46450.5705  -14706.7452 2 0 0 0
 1003  -46450.1574  -14706.8571 2.1 0 0 0
 1004  -46449.7139  -14706.9623 2.2 0 0 0
 1005  -46449.2811  -14707.0579 2.2 0 0 0
 1006  -46448.8506  -14707.1363 2.1 0 0 0
 1007  -46448.4282  -14707.238 2.1 0 0 0
 1008  -46447.9767  -14707.3401 2.3 0 0 0
 1009  -46447.5485  -14707.4393 2.1 0 0 0
 1010  -46447.1203  -14707.5261 2.1 0 0 0
 1011  -46446.687  -14707.6199 2.2 0 0 0
 1012  -46446.2832  -14707.7176 2 0 0 0
 1013  -46445.8558  -14707.8169 2.1 0 0 0
 1014  -46445.4374  -14707.9347 2.1 0 0 0
 1015  -46445.0175  -14708.0221 2.1 0 0 0
 1016  -46444.6443  -14708.1269 1.9 0 0 0
 1017  -46444.2367  -14708.2422 2.1 0 0 0
 1018  -46443.8446  -14708.3357 2 0 0 0
 1019  -46443.4745  -14708.4223 1.9 0 0 0
 1020  -46443.0922  -14708.5296 1.9 0 0 0
 1021  -46442.7539  -14708.6329 1.7 0 0 0
 1022  -46442.4336  -14708.7081 1.6 0 0 0
 1023  -46442.0993  -14708.7847 1.7 0 0 0
 1024  -46441.7703  -14708.8592 1.6 0 0 0
 1025  -46441.445  -14708.9539 1.6 0 0 0
